time_tag,A_FLUX,B_FLUX,A_QUALITY,B_QUALITY
2013-01-11 17:26:00,8.974107948447614e-09,2.8407914471603677e-07,0,0
2013-01-11 17:27:00,8.959101132499237e-09,2.521226433869974e-07,0,0
2013-01-11 17:28:00,8.971849914633847e-09,2.850909088541377e-07,0,0
2013-01-11 17:29:00,8.343116815203723e-09,2.9043034333141484e-07,0,0
2013-01-11 17:30:00,8.877689476267677e-09,2.652800802172447e-07,0,0
2013-01-11 17:31:00,8.58969504939005e-09,2.8326922116917e-07,0,0
2013-01-11 17:32:00,8.678083976317121e-09,2.8140739112273903e-07,0,0
2013-01-11 17:33:00,9.673919975339174e-09,2.775457844328503e-07,0,0
2013-01-11 17:34:00,8.50083220297628e-09,2.6314978596157127e-07,0,0
2013-01-11 17:35:00,9.45328429994386e-09,2.631876596450609e-07,0,0
2013-01-11 17:36:00,9.137614825791823e-09,2.760570227404454e-07,0,0
2013-01-11 17:37:00,8.654691063454551e-09,2.797913307234949e-07,0,0
2013-01-11 17:38:00,9.428136982581923e-09,2.75824645689552e-07,0,0
2013-01-11 17:39:00,9.10259169533935e-09,2.612949750158975e-07,0,0
2013-01-11 17:40:00,9.205464902172824e-09,2.8262737191689377e-07,0,0
2013-01-11 17:41:00,9.387754315258388e-09,2.4039137280710604e-07,0,0
2013-01-11 17:42:00,8.76405093241664e-09,2.8306758688430535e-07,0,0
2013-01-11 17:43:00,8.899560403239139e-09,2.3562403132567909e-07,0,0
2013-01-11 17:44:00,8.611022129608937e-09,2.631553008647026e-07,0,0
2013-01-11 17:45:00,8.640301989341803e-09,2.599220406830148e-07,0,0
2013-01-11 17:46:00,1.056696778363138e-08,2.5581070148769326e-07,0,0
2013-01-11 17:47:00,9.428170937103701e-09,2.8832127639031543e-07,0,0
2013-01-11 17:48:00,8.280154501609106e-09,2.623946715229295e-07,0,0
2013-01-11 17:49:00,8.207282906926752e-09,2.683539709887652e-07,0,0
2013-01-11 17:50:00,9.150366975425664e-09,2.719681943884121e-07,0,0
2013-01-11 17:51:00,9.266506050413834e-09,2.7236599252576147e-07,0,0
2013-01-11 17:52:00,9.261219081856307e-09,2.8197466173596337e-07,0,0
2013-01-11 17:53:00,8.9012998890488e-09,2.560864741856567e-07,0,0
2013-01-11 17:54:00,8.80287767740332e-09,2.80895261988695e-07,0,0
2013-01-11 17:55:00,9.229252349779943e-09,2.603640072710132e-07,0,0
2013-01-11 17:56:00,9.06279884068709e-09,2.4932115407707287e-07,0,0
2013-01-11 17:57:00,8.128079118530613e-09,2.6308577165224954e-07,0,0
2013-01-11 17:58:00,8.7079204925692e-09,2.966244275272888e-07,0,0
2013-01-11 17:59:00,8.656057306914166e-09,2.826575582219241e-07,0,0
2013-01-11 18:00:00,9.955257066565324e-08,5.636498183644546e-07,0,0
2013-01-11 18:01:00,1.928392934991728e-07,8.828796412758677e-07,0,0
2013-01-11 18:02:00,3.7658969000291025e-07,1.490505606824857e-06,0,0
2013-01-11 18:03:00,7.486601449183516e-07,2.7693617121307435e-06,0,0
2013-01-11 18:04:00,1.4990955011656367e-06,5.238024158084826e-06,0,0
2013-01-11 18:05:00,3.009220802040714e-06,1.0277693666061962e-05,0,0
2013-01-11 18:06:00,2.7235505859774204e-06,9.334216757097003e-06,0,0
2013-01-11 18:07:00,2.4655851441044265e-06,8.451119640197017e-06,0,0
2013-01-11 18:08:00,2.232409641107795e-06,7.684805673788008e-06,0,0
2013-01-11 18:09:00,2.0195780698752053e-06,6.977042844876516e-06,0,0
2013-01-11 18:10:00,1.8287561319214185e-06,6.332388655695027e-06,0,0
2013-01-11 18:11:00,1.654976442608991e-06,5.752142379848233e-06,0,0
2013-01-11 18:12:00,1.498934570305185e-06,5.2476429182369215e-06,0,0
2013-01-11 18:13:00,1.3566721727341335e-06,4.764479502263958e-06,0,0
2013-01-11 18:14:00,1.228454197561441e-06,4.347613489385478e-06,0,0
2013-01-11 18:15:00,1.1125732965356986e-06,3.948735447104166e-06,0,0
2013-01-11 18:16:00,1.008027819147126e-06,3.6023862209554235e-06,0,0
2013-01-11 18:17:00,9.128111237993169e-07,3.263588223297168e-06,0,0
2013-01-11 18:18:00,8.259980230249272e-07,3.0109218249977542e-06,0,0
2013-01-11 18:19:00,7.487014615334761e-07,2.7355531371611813e-06,0,0
2013-01-11 18:20:00,6.78084116374324e-07,2.522058714469109e-06,0,0
2013-01-11 18:21:00,6.140258674929952e-07,2.2608849629942114e-06,0,0
2013-01-11 18:22:00,5.570509163416391e-07,2.1424772892009106e-06,0,0
2013-01-11 18:23:00,5.047550948100698e-07,1.9156535559151665e-06,0,0
2013-01-11 18:24:00,4.5885572017553975e-07,1.7824682844807778e-06,0,0
2013-01-11 18:25:00,4.152748471880409e-07,1.5994421614552788e-06,0,0
2013-01-11 18:26:00,3.758729761322968e-07,1.5059412693652848e-06,0,0
2013-01-11 18:27:00,3.411639993047092e-07,1.3616461656610705e-06,0,0
2013-01-11 18:28:00,3.1017925343924834e-07,1.2741435654899393e-06,0,0
2013-01-11 18:29:00,2.8197643589933223e-07,1.2007008577415797e-06,0,0
2013-01-11 18:30:00,2.5450857655543253e-07,1.08010953124658e-06,0,0
2013-01-11 18:31:00,2.3096032254306157e-07,1.0136217875195061e-06,0,0
2013-01-11 18:32:00,2.1152102404455612e-07,9.445026616541417e-07,0,0
2013-01-11 18:33:00,1.9158377017497884e-07,8.889647569801276e-07,0,0
2013-01-11 18:34:00,1.737670829888112e-07,8.122923697143903e-07,0,0
2013-01-11 18:35:00,1.5855622212414593e-07,7.733566442860515e-07,0,0
2013-01-11 18:36:00,1.4304190955439435e-07,7.450137203502471e-07,0,0
2013-01-11 18:37:00,1.3142008579510153e-07,6.756492583167253e-07,0,0
2013-01-11 18:38:00,1.1984693544664545e-07,6.502098129322917e-07,0,0
2013-01-11 18:39:00,1.095552228944533e-07,6.205739789618589e-07,0,0
2013-01-11 18:40:00,9.910208174214512e-08,5.835017079561088e-07,0,0
2013-01-11 18:41:00,9.096312711842513e-08,5.601187083689749e-07,0,0
2013-01-11 18:42:00,8.269515003975477e-08,5.26625411153041e-07,0,0
2013-01-11 18:43:00,7.619229864547724e-08,4.815883531806445e-07,0,0
2013-01-11 18:44:00,6.942547624295644e-08,4.891811001466736e-07,0,0
2013-01-11 18:45:00,6.376242768669109e-08,4.4164206513732e-07,0,0
2013-01-11 18:46:00,5.816565840972819e-08,4.269537895881067e-07,0,0
2013-01-11 18:47:00,5.448375344460033e-08,4.07438883283951e-07,0,0
2013-01-11 18:48:00,5.0155946077944903e-08,4.030546495409856e-07,0,0
2013-01-11 18:49:00,4.5609589870425384e-08,4.01131719395668e-07,0,0
2013-01-11 18:50:00,4.232452639836351e-08,3.863219046520243e-07,0,0
2013-01-11 18:51:00,3.8561421339795706e-08,3.700258450241733e-07,0,0
2013-01-11 18:52:00,3.63484563782997e-08,3.7957470671725583e-07,0,0
2013-01-11 18:53:00,3.358321132240515e-08,3.603248125088706e-07,0,0
2013-01-11 18:54:00,3.27298904615661e-08,3.416372210205004e-07,0,0
2013-01-11 18:55:00,2.8894947806946992e-08,3.4874595138365084e-07,0,0
2013-01-11 18:56:00,2.7943834694116245e-08,3.460807147314645e-07,0,0
2013-01-11 18:57:00,2.601513549512027e-08,3.1346437347437666e-07,0,0
2013-01-11 18:58:00,2.4031511828964718e-08,3.265254620719042e-07,0,0
2013-01-11 18:59:00,2.3393561335342392e-08,3.254104669727388e-07,0,0
2013-01-11 19:00:00,2.146130159425244e-08,3.187637688559672e-07,0,0
2013-01-11 19:01:00,2.0373230982340575e-08,3.202469399239462e-07,0,0
2013-01-11 19:02:00,1.9160243907660315e-08,2.9329292770663605e-07,0,0
2013-01-11 19:03:00,1.8616571683211613e-08,3.0705612342083796e-07,0,0
2013-01-11 19:04:00,1.7570726445585064e-08,2.9285558827283897e-07,0,0
2013-01-11 19:05:00,1.619660267292387e-08,2.946355136931149e-07,0,0
2013-01-11 19:06:00,1.522293273098363e-08,2.753191908083734e-07,0,0
2013-01-11 19:07:00,1.5065352481112453e-08,2.7145058247023617e-07,0,0
2013-01-11 19:08:00,1.4166300523020791e-08,3.2021579630217545e-07,0,0
2013-01-11 19:09:00,1.4014479382578469e-08,2.8075428467434236e-07,0,0
2013-01-11 19:10:00,1.4286655436524648e-08,2.776394575773693e-07,0,0
2013-01-11 19:11:00,1.2963400292816656e-08,2.5027327457426017e-07,0,0
2013-01-11 19:12:00,1.2686070660742205e-08,2.695173722364553e-07,0,0
2013-01-11 19:13:00,1.2369004675915983e-08,2.5110198030736936e-07,0,0
2013-01-11 19:14:00,1.2451458990968548e-08,3.008528389710202e-07,0,0
2013-01-11 19:15:00,1.0991388745345213e-08,2.9959514220150344e-07,0,0
2013-01-11 19:16:00,1.1242035234519218e-08,2.7331616624168436e-07,0,0
2013-01-11 19:17:00,1.139103918719578e-08,3.1046091413763536e-07,0,0
2013-01-11 19:18:00,1.1597107955432009e-08,2.9207285972082264e-07,0,0
2013-01-11 19:19:00,1.0783559686732464e-08,2.7008980873406554e-07,0,0
2013-01-11 19:20:00,1.0105200704576626e-08,2.4646456589798154e-07,0,0
2013-01-11 19:21:00,9.393313525477147e-09,3.0871856201168953e-07,0,0
2013-01-11 19:22:00,8.789406558659999e-09,2.4560519961279354e-07,0,0
2013-01-11 19:23:00,8.546241065708419e-09,2.520014727008301e-07,0,0
2013-01-11 19:24:00,8.55056372029994e-09,2.9096310854546175e-07,0,0
2013-01-11 19:25:00,9.060502574515508e-09,3.0530232260488626e-07,0,0
2013-01-11 19:26:00,8.814127457696704e-09,2.951320079042753e-07,0,0
2013-01-11 19:27:00,8.168034536754168e-09,2.9403181330365004e-07,0,0
2013-01-11 19:28:00,9.419273834685378e-09,2.799196503838618e-07,0,0
2013-01-11 19:29:00,9.634724628863316e-09,2.861103539974018e-07,0,0
2013-01-11 19:30:00,9.336959689880338e-09,2.79166543010696e-07,0,0
2013-01-11 19:31:00,8.679292385337423e-09,2.7713812125687404e-07,0,0
2013-01-11 19:32:00,8.9519867050796e-09,2.7615110533867684e-07,0,0
2013-01-11 19:33:00,9.287923591787823e-09,2.726013387102809e-07,0,0
2013-01-11 19:34:00,9.403547276848719e-09,2.5734978866237493e-07,0,0
2013-01-11 19:35:00,9.267322594994022e-09,2.6981702817148265e-07,0,0
2013-01-11 19:36:00,8.7474996516215e-09,2.578199120634387e-07,0,0
2013-01-11 19:37:00,9.061884342564201e-09,2.735969389404927e-07,0,0
2013-01-11 19:38:00,9.08235093852231e-09,2.644017816318038e-07,0,0
2013-01-11 19:39:00,9.939908302774586e-09,2.5697049198949895e-07,0,0
2013-01-11 19:40:00,9.491615758059451e-09,2.790711387041065e-07,0,0
2013-01-11 19:41:00,9.516478405313963e-09,2.939800396362815e-07,0,0
2013-01-11 19:42:00,9.153720653725555e-09,2.810401449533814e-07,0,0
2013-01-11 19:43:00,9.627657215052755e-09,2.539993664987173e-07,0,0
2013-01-11 19:44:00,9.242846598916519e-09,2.549413877015504e-07,0,0
2013-01-11 19:45:00,8.805220828333452e-09,2.8313243123686593e-07,0,0
2013-01-11 19:46:00,9.663508403014235e-09,2.610504425689605e-07,0,0
2013-01-11 19:47:00,9.178928372986651e-09,2.716936419154857e-07,0,0
2013-01-11 19:48:00,8.888322396476345e-09,2.7499418488035214e-07,0,0
2013-01-11 19:49:00,8.882589407961705e-09,2.6572817196215126e-07,0,0
2013-01-11 19:50:00,9.264383784243246e-09,2.7774435850251715e-07,0,0
2013-01-11 19:51:00,9.403151175000534e-09,2.5232958838401517e-07,0,0
2013-01-11 19:52:00,9.272913726842417e-09,2.577715749838266e-07,0,0
2013-01-11 19:53:00,9.289784486165264e-09,2.773104704741631e-07,0,0
2013-01-11 19:54:00,1.0051806498467336e-08,2.505041931684721e-07,0,0
2013-01-11 19:55:00,9.475351402711402e-09,2.80412250779257e-07,0,0
2013-01-11 19:56:00,9.26501625376451e-09,2.7173001919126234e-07,0,0
2013-01-11 19:57:00,9.631883530180756e-09,2.7151243671083267e-07,0,0
2013-01-11 19:58:00,8.548023244984125e-09,2.750856495174598e-07,0,0
2013-01-11 19:59:00,9.166869332441051e-09,2.9182163732619375e-07,0,0
2013-01-11 20:00:00,9.926215283363422e-09,2.7896371675124097e-07,0,0
2013-01-11 20:01:00,8.97276653050511e-09,2.648260163665593e-07,0,0
2013-01-11 20:02:00,8.836284151302425e-09,2.8428204206343017e-07,0,0
2013-01-11 20:03:00,8.787732571458725e-09,2.722684726546305e-07,0,0
2013-01-11 20:04:00,8.574193209936042e-09,2.8156843482806977e-07,0,0
2013-01-11 20:05:00,8.733865786486709e-09,2.7384558796702227e-07,0,0
2013-01-11 20:06:00,9.093205726383915e-09,2.6930925215042316e-07,0,0
2013-01-11 20:07:00,8.531805545540117e-09,2.6599565748057197e-07,0,0
2013-01-11 20:08:00,9.143124744520207e-09,2.617155808303985e-07,0,0
2013-01-11 20:09:00,9.567765916163632e-09,2.9786187009527654e-07,0,0
2013-01-11 20:10:00,8.881395922386665e-09,2.526969554463829e-07,0,0
2013-01-11 20:11:00,9.80905447772699e-09,2.725726556400714e-07,0,0
2013-01-11 20:12:00,9.531929566394919e-09,2.6463342825666756e-07,0,0
2013-01-11 20:13:00,9.67146761258247e-09,2.886632678753779e-07,0,0
2013-01-11 20:14:00,8.855458689835419e-09,2.7719185395922326e-07,0,0
2013-01-11 20:15:00,9.820988678336681e-09,2.8766820026017566e-07,0,0
2013-01-11 20:16:00,8.580074852300448e-09,2.6905571945590853e-07,0,0
2013-01-11 20:17:00,9.557773445323304e-09,2.761820787472247e-07,0,0
2013-01-11 20:18:00,9.133924725935754e-09,2.6341496193401905e-07,0,0
2013-01-11 20:19:00,9.533212038968986e-09,3.0695795623631794e-07,0,0
2013-01-11 20:20:00,8.827678989909573e-09,2.5210583315599316e-07,0,0
2013-01-11 20:21:00,8.950472847106878e-09,2.759728618638039e-07,0,0
2013-01-11 20:22:00,9.588942120127131e-09,2.912712407631087e-07,0,0
2013-01-11 20:23:00,8.745212613194889e-09,2.859129170124076e-07,0,0
2013-01-11 20:24:00,9.3720474479015e-09,2.729386321822503e-07,0,0
2013-01-11 20:25:00,8.4210500444899e-09,2.7530343704895523e-07,0,0
2013-01-11 20:26:00,9.8004276594774e-09,2.7508473825251866e-07,0,0
2013-01-11 20:27:00,8.697972841513747e-09,2.807908453722328e-07,0,0
2013-01-11 20:28:00,9.412114702771909e-09,2.887391829245468e-07,0,0
2013-01-11 20:29:00,9.63160256212215e-09,3.0962382364601523e-07,0,0
2013-01-11 20:30:00,8.79634448974352e-09,2.7440331949248956e-07,0,0
2013-01-11 20:31:00,9.524271848424522e-09,2.541676708174449e-07,0,0
2013-01-11 20:32:00,9.317805976530162e-09,2.830052890015608e-07,0,0
2013-01-11 20:33:00,9.035860874647005e-09,3.0692592498560457e-07,0,0
2013-01-11 20:34:00,8.759967409230576e-09,2.738458682694493e-07,0,0
2013-01-11 20:35:00,8.215347242886876e-09,2.9844070397974927e-07,0,0
2013-01-11 20:36:00,9.395473623799981e-09,2.997603156366692e-07,0,0
2013-01-11 20:37:00,8.638395686729839e-09,2.5983184977838516e-07,0,0
2013-01-11 20:38:00,9.271957020519485e-09,2.82640445621904e-07,0,0
2013-01-11 20:39:00,9.190246639226882e-09,2.953054055659327e-07,0,0
2013-01-11 20:40:00,9.450851773944536e-09,2.688499240618545e-07,0,0
2013-01-11 20:41:00,9.098093526005854e-09,2.7368250301578284e-07,0,0
2013-01-11 20:42:00,9.02860262757485e-09,2.741025695296298e-07,0,0
2013-01-11 20:43:00,9.664168393625326e-09,2.646640778147724e-07,0,0
2013-01-11 20:44:00,9.407151627000227e-09,2.701095673311851e-07,0,0
2013-01-11 20:45:00,9.46705639297428e-09,2.5556789419918005e-07,0,0
2013-01-11 20:46:00,9.58201095943993e-09,2.736763147732694e-07,0,0
2013-01-11 20:47:00,8.641527230386932e-09,2.76199927159259e-07,0,0
2013-01-11 20:48:00,9.643787927754185e-09,2.773718981933367e-07,0,0
2013-01-11 20:49:00,9.450544614874329e-09,2.6535366338520023e-07,0,0
2013-01-11 20:50:00,8.805787831423395e-09,2.813801531955828e-07,0,0
2013-01-11 20:51:00,9.102525966349413e-09,2.898920747675666e-07,0,0
2013-01-11 20:52:00,9.218630767239617e-09,2.570996285076439e-07,0,0
2013-01-11 20:53:00,9.174625586935858e-09,2.8983918808197127e-07,0,0
2013-01-11 20:54:00,9.335420579404782e-09,2.9538270483189446e-07,0,0
2013-01-11 20:55:00,9.773056775446653e-09,2.601273758841079e-07,0,0
2013-01-11 20:56:00,9.732443072937054e-09,3.0251184319799394e-07,0,0
2013-01-11 20:57:00,8.715971515340188e-09,2.8617898909475104e-07,0,0
2013-01-11 20:58:00,9.448084751630225e-09,2.7348676278939326e-07,0,0
2013-01-11 20:59:00,9.932507708544973e-09,2.780201019204803e-07,0,0
2013-01-11 21:00:00,9.667157404088855e-09,2.898570867132557e-07,0,0
2013-01-11 21:01:00,9.922336452631606e-09,2.8821511952410873e-07,0,0
2013-01-11 21:02:00,1.0450769859968268e-08,2.8858058788708317e-07,0,0
2013-01-11 21:03:00,9.832749274232512e-09,2.6814804132984905e-07,0,0
2013-01-11 21:04:00,9.541610420042125e-09,2.7402324024894925e-07,0,0
2013-01-11 21:05:00,9.738357675863562e-09,2.4712072853479156e-07,0,0
2013-01-11 21:06:00,9.317723419423225e-09,2.7982523062267694e-07,0,0
2013-01-11 21:07:00,9.054848915477789e-09,2.667023186981628e-07,0,0
2013-01-11 21:08:00,9.277090143992674e-09,2.669538334073801e-07,0,0
2013-01-11 21:09:00,1.023617287509403e-08,2.9877202010178397e-07,0,0
2013-01-11 21:10:00,8.89795573336078e-09,2.9520823509973115e-07,0,0
2013-01-11 21:11:00,1.0048082701126431e-08,2.942101211376895e-07,0,0
2013-01-11 21:12:00,9.49457417486965e-09,2.6555984686749994e-07,0,0
2013-01-11 21:13:00,8.7443313178947e-09,2.7197888484842267e-07,0,0
2013-01-11 21:14:00,9.62605652458824e-09,3.026812061885532e-07,0,0
2013-01-11 21:15:00,8.237953026886891e-09,2.812145827417723e-07,0,0
2013-01-11 21:16:00,9.684756087030965e-09,3.175168821695158e-07,0,0
2013-01-11 21:17:00,9.745660493504287e-09,2.8368928937405455e-07,0,0
2013-01-11 21:18:00,9.091875071906574e-09,2.8006344711781815e-07,0,0
2013-01-11 21:19:00,9.460719922551893e-09,2.7682089110868186e-07,0,0
2013-01-11 21:20:00,1.0302105953176986e-08,2.827510811729388e-07,0,0
2013-01-11 21:21:00,9.119382892533334e-09,2.8117235372316786e-07,0,0
2013-01-11 21:22:00,8.862503196402373e-09,2.897919814765345e-07,0,0
2013-01-11 21:23:00,1.018788665208273e-08,2.857012692521909e-07,0,0
2013-01-11 21:24:00,1.0382066865540631e-08,2.68210317587905e-07,0,0
2013-01-11 21:25:00,9.400911238332227e-09,2.671675691288896e-07,0,0
2013-01-11 21:26:00,9.740051030914125e-09,2.5524303883331203e-07,0,0
2013-01-11 21:27:00,9.997125001722721e-09,2.8752939533217314e-07,0,0
2013-01-11 21:28:00,9.135176670898544e-09,2.7143864734815946e-07,0,0
2013-01-11 21:29:00,9.169517529761724e-09,2.494153749620255e-07,0,0
2013-01-11 21:30:00,1.0056624488353015e-08,2.7964557955344497e-07,0,0
2013-01-11 21:31:00,1.0400561926516394e-08,3.185590218919658e-07,0,0
2013-01-11 21:32:00,9.773528537000411e-09,2.79533080808087e-07,0,0
2013-01-11 21:33:00,9.009380436967514e-09,2.893936544595737e-07,0,0
2013-01-11 21:34:00,1.0339995606527686e-08,2.8253036575882334e-07,0,0
2013-01-11 21:35:00,8.909923069463624e-09,2.8342071721706817e-07,0,0
2013-01-11 21:36:00,9.242101745740535e-09,2.9569858537439013e-07,0,0
2013-01-11 21:37:00,9.54895612799512e-09,2.8003179944859973e-07,0,0
2013-01-11 21:38:00,1.0222947129366033e-08,2.955468449856242e-07,0,0
2013-01-11 21:39:00,9.82188384306893e-09,2.856531821463738e-07,0,0
2013-01-11 21:40:00,9.595263260101614e-09,2.749877470886461e-07,0,0
2013-01-11 21:41:00,9.476375425192661e-09,2.948426432761665e-07,0,0
2013-01-11 21:42:00,9.363409390360648e-09,2.764079510156456e-07,0,0
2013-01-11 21:43:00,9.755295756529055e-09,2.697872152365937e-07,0,0
2013-01-11 21:44:00,8.493661307987178e-09,2.886320194028499e-07,0,0
2013-01-11 21:45:00,9.298892277614767e-09,2.727781530728135e-07,0,0
2013-01-11 21:46:00,9.598882594504701e-09,2.956862730344565e-07,0,0
2013-01-11 21:47:00,9.021491595839432e-09,2.799412417227667e-07,0,0
2013-01-11 21:48:00,9.562083759836909e-09,2.975102710125738e-07,0,0
2013-01-11 21:49:00,9.402803116985613e-09,2.903736736002572e-07,0,0
2013-01-11 21:50:00,1.026043222196521e-08,2.856054981356594e-07,0,0
2013-01-11 21:51:00,1.033111244704836e-08,2.972671193653559e-07,0,0
2013-01-11 21:52:00,9.27050901549479e-09,3.1108213058903217e-07,0,0
2013-01-11 21:53:00,9.435813978334826e-09,2.802246275646322e-07,0,0
2013-01-11 21:54:00,9.367653128490063e-09,2.726396994458131e-07,0,0
2013-01-11 21:55:00,9.343551975767638e-09,2.639952768640678e-07,0,0
2013-01-11 21:56:00,9.789833918688442e-09,2.753753671836298e-07,0,0
2013-01-11 21:57:00,9.038202641876531e-09,2.726231865123083e-07,0,0
2013-01-11 21:58:00,8.940013443487286e-09,2.6128826117304547e-07,0,0
2013-01-11 21:59:00,9.823276457747638e-09,2.851946066400856e-07,0,0
2013-01-11 22:00:00,9.886004318477122e-09,2.8713109488772457e-07,0,0
2013-01-11 22:01:00,9.076554337441789e-09,2.874217239202324e-07,0,0
2013-01-11 22:02:00,9.663230254992146e-09,2.7940037213817797e-07,0,0
2013-01-11 22:03:00,9.355027019709466e-09,2.876264135090595e-07,0,0
2013-01-11 22:04:00,9.716012250284107e-09,2.8703589778611963e-07,0,0
2013-01-11 22:05:00,9.746951628896358e-09,2.556761480946481e-07,0,0
2013-01-11 22:06:00,9.449624800538431e-09,2.7514931177939166e-07,0,0
2013-01-11 22:07:00,9.90621830965602e-09,2.6958134591603216e-07,0,0
2013-01-11 22:08:00,9.435834250383175e-09,2.6495116869154915e-07,0,0
2013-01-11 22:09:00,9.53858377580005e-09,2.8922156596900575e-07,0,0
2013-01-11 22:10:00,9.42651095652611e-09,3.0774276311192285e-07,0,0
2013-01-11 22:11:00,9.20425391695744e-09,3.0167490881905915e-07,0,0
2013-01-11 22:12:00,9.452484972281462e-09,2.8743638672138403e-07,0,0
2013-01-11 22:13:00,8.954515344303192e-09,2.9948755991194016e-07,0,0
2013-01-11 22:14:00,9.237991769783887e-09,2.890894893410676e-07,0,0
2013-01-11 22:15:00,9.345541165269938e-09,2.84838065331461e-07,0,0
2013-01-11 22:16:00,9.544560799220848e-09,2.875739900544925e-07,0,0
2013-01-11 22:17:00,9.44992144575102e-09,2.8035853453331463e-07,0,0
2013-01-11 22:18:00,9.681482717163363e-09,2.8329655212595823e-07,0,0
2013-01-11 22:19:00,9.742312775144095e-09,2.8075249581691893e-07,0,0
2013-01-11 22:20:00,1.000382442938597e-08,2.7778924308226247e-07,0,0
2013-01-11 22:21:00,9.186398014406852e-09,2.9181876082562957e-07,0,0
2013-01-11 22:22:00,9.029883453909172e-09,2.9399645048063074e-07,0,0
2013-01-11 22:23:00,8.95812383875382e-09,3.1133553705301843e-07,0,0
2013-01-11 22:24:00,9.31726677714763e-09,2.9504165755909125e-07,0,0
2013-01-11 22:25:00,9.289902186790335e-09,2.700190292138389e-07,0,0
2013-01-11 22:26:00,9.311626841923707e-09,2.6295083330226224e-07,0,0
2013-01-11 22:27:00,9.077700033541023e-09,3.041552424755089e-07,0,0
2013-01-11 22:28:00,9.223254100586242e-09,2.707226037462251e-07,0,0
2013-01-11 22:29:00,9.83808949601869e-09,2.853304903828429e-07,0,0
2013-01-11 22:30:00,1.016138568977459e-08,2.643764653044172e-07,0,0
2013-01-11 22:31:00,9.365186663163735e-09,2.7065336716399293e-07,0,0
2013-01-11 22:32:00,9.368283220480718e-09,2.9374924418078537e-07,0,0
2013-01-11 22:33:00,9.47951616550732e-09,3.0270065738924216e-07,0,0
2013-01-11 22:34:00,9.490287342603648e-09,2.7308942739151446e-07,0,0
2013-01-11 22:35:00,9.242957011353438e-09,2.481984097781394e-07,0,0
2013-01-11 22:36:00,9.943838793323972e-09,2.887434169474141e-07,0,0
2013-01-11 22:37:00,8.959782725326241e-09,2.934772984145798e-07,0,0
2013-01-11 22:38:00,9.517590792586617e-09,2.7623322988550766e-07,0,0
2013-01-11 22:39:00,9.75438957641317e-09,2.9200988486504895e-07,0,0
2013-01-11 22:40:00,9.655957958662673e-09,2.8042444884288853e-07,0,0
2013-01-11 22:41:00,1.1025023496063524e-08,3.0296138716369003e-07,0,0
2013-01-11 22:42:00,9.740013771793542e-09,2.8889293151992405e-07,0,0
2013-01-11 22:43:00,9.205314100834524e-09,2.7993734932056314e-07,0,0
2013-01-11 22:44:00,9.575838861015754e-09,3.0837782699802066e-07,0,0
2013-01-11 22:45:00,8.710235186668653e-09,2.804655471180143e-07,0,0
2013-01-11 22:46:00,9.7731821365826e-09,2.910237907861136e-07,0,0
2013-01-11 22:47:00,9.245651192887701e-09,2.8844989645437517e-07,0,0
2013-01-11 22:48:00,1.0022160672714551e-08,2.8693738071087523e-07,0,0
2013-01-11 22:49:00,9.419391821718968e-09,2.780930818849719e-07,0,0
2013-01-11 22:50:00,9.653610333557554e-09,2.939681173601625e-07,0,0
2013-01-11 22:51:00,9.229152690623496e-09,3.1829838892840196e-07,0,0
2013-01-11 22:52:00,1.0626918556191759e-08,2.730809259773192e-07,0,0
2013-01-11 22:53:00,9.456267229770308e-09,2.634237055691268e-07,0,0
2013-01-11 22:54:00,1.0823783858112302e-08,3.150269221795692e-07,0,0
2013-01-11 22:55:00,1.018058736601819e-08,2.9386517217641005e-07,0,0
2013-01-11 22:56:00,9.92572080556663e-09,2.7806897982383044e-07,0,0
2013-01-11 22:57:00,9.83916425923979e-09,3.1468293876168683e-07,0,0
2013-01-11 22:58:00,9.919909536038074e-09,2.8293262987193684e-07,0,0
2013-01-11 22:59:00,8.907237586164211e-09,3.1572797668630257e-07,0,0
2013-01-11 23:00:00,9.607729608964891e-09,3.0742458899342814e-07,0,0
2013-01-11 23:01:00,1.0148553978017522e-08,2.8400055065067344e-07,0,0
2013-01-11 23:02:00,9.735698977519423e-09,3.297356331477892e-07,0,0
2013-01-11 23:03:00,9.035471597093215e-09,2.8254574482974227e-07,0,0
2013-01-11 23:04:00,9.702285998263579e-09,3.0363622418722864e-07,0,0
2013-01-11 23:05:00,1.0426445024685159e-08,2.9987714888084697e-07,0,0
2013-01-11 23:06:00,1.0496551846582397e-08,3.142866221024674e-07,0,0
2013-01-11 23:07:00,9.774517884621712e-09,3.070821215352062e-07,0,0
2013-01-11 23:08:00,1.0178267871199476e-08,2.882381694309737e-07,0,0
2013-01-11 23:09:00,9.795634141671177e-09,2.8729858799142453e-07,0,0
2013-01-11 23:10:00,8.997063203459114e-09,2.998009739436961e-07,0,0
2013-01-11 23:11:00,9.246016913192858e-09,2.8135225787196933e-07,0,0
2013-01-11 23:12:00,1.0678117619632989e-08,3.18219489408954e-07,0,0
2013-01-11 23:13:00,9.706952307391835e-09,2.9063021768320163e-07,0,0
2013-01-11 23:14:00,9.725640639096326e-09,2.787102114798615e-07,0,0
2013-01-11 23:15:00,9.620524778315134e-09,2.9649529250177354e-07,0,0
2013-01-11 23:16:00,1.0838616652559892e-08,2.7223160350212445e-07,0,0
2013-01-11 23:17:00,1.0622958845679643e-08,2.7572980044828685e-07,0,0
